ETER_ID,institution_name,English Institution Name,reference_year,country_code,latitude,longitude,total_current_expenditure_PPP,basic_government_allocation_PPP,private_third_party_funding_PPP,total_current_revenues_PPP,total_academic_staff_FTE,total_students_enrolled_ISCED_5-7,total_students_enrolled_ISCED_8,ReD_expenditure_PPP,erasmus_incoming_students_ISCED_5,erasmus_incoming_students_ISCED_6,erasmus_incoming_students_ISCED_7,erasmus_incoming_students_ISCED_8,erasmus_incoming_staff,TOTAL_ISCED8 ,staff_to_student_ratio,doctorate_to_stundents_ratio,doctorate_to_accademic_staff,research_income,proportion_of_international_students,proportion_international_staff
PL0086,Niepubliczna Wyższa Szkoła Medyczna we Wrocławiu,Non State Higher Medical School in Wrocław,2013,PL,"51,11883","17,058044",m,m,m,m,48,624,a,a,a,0,a,a,m,#VALUE!,"0,02404809619",#VALUE!,"41,58333333",#VALUE!,#VALUE!,#VALUE!
PL0087,Olsztyńska Szkoła Wyższa im. Józefa Rusieckiego,Józef Rusiecki Olsztyn University College,2013,PL,"53,798146","20,494081",m,m,m,m,"62,5",1958,a,a,a,4,0,a,m,#VALUE!,"0,07692307692",#VALUE!,13,#VALUE!,#VALUE!,#VALUE!
PL0088,Wyższa Szkoła Informatyki i Zarządzania im. Prof. Tadeusza Kotarbińskiego z siedzibą w Olsztynie,Kotarbinski University of Information Technology and Management in Olsztyn,2013,PL,"53,780297","20,465981",m,m,m,m,44,1119,a,a,a,0,0,a,m,#VALUE!,"0,03192032686",#VALUE!,"31,328",#VALUE!,#VALUE!,#VALUE!
PL0090,Państwowa Medyczna Wyższa Szkoła Zawodowa w Opolu,Public Higher Medical Professional School in Opole,2013,PL,"50,673154","17,934302","4069978,283","3514628,829",0,"4201031,25",75,1165,a,a,a,0,a,a,m,#VALUE!,"0,03932082216",#VALUE!,"25,43181818",#VALUE!,#VALUE!,#VALUE!
PL0091,"Państwowa Wyższa Szkoła Filmowa, Telewizyjna i Teatralna im. Leona Schillera w Łodzi","The Polish National Film, Television and Theatre School in Łódź",2013,PL,"51,757327","19,473071",m,m,m,m,"157,3",917,72,m,a,a,a,a,m,#VALUE!,"0,0643776824",#VALUE!,"15,53333333","0,00001785275937",#VALUE!,#VALUE!
PL0092,Państwowa Wyższa Szkoła Informatyki i Przedsiębiorczości w Łomży,Lomza State University of Applied Sciences,2013,PL,"53,160531","22,049942","10103250,06","4880805,992","474108,2854","11942868,58","107,3",1945,a,a,a,15,0,a,m,#VALUE!,"0,1715376227","0,07851690294","5,829624921",#VALUE!,#VALUE!,#VALUE!
PL0093,Państwowa Wyższa Szkoła Teatralna im. Ludwika Solskiego,Ludwika Solski State Higher School of Theater,2013,PL,"50,060166","19,93214",m,m,m,m,"114,4",571,a,a,a,3,1,a,m,#VALUE!,"0,05516709512",#VALUE!,"18,12674744","0,00000898444116",#VALUE!,#VALUE!
PL0094,Państwowa Wyższa Szkoła Wschodnioeuropejska w Przemyślu,The East European State Higher School in Przemyśl,2013,PL,"49,774329","22,793206","5094975,886","3768564,795",0,"4176854,812","105,5",1256,a,a,a,13,a,a,m,#VALUE!,"0,2003502627",#VALUE!,"4,991258741",#VALUE!,#VALUE!,#VALUE!
PL0095,Państwowa Wyższa Szkoła Zawodowa im. Angelusa Silesiusa w Wałbrzychu,Angelus Silesius University of Applied Sciences in Wałbrzych,2013,PL,"50,762096","16,282122","6226266,449","5435238,409",0,"6706502,211","101,4",2328,a,"416,8351375",a,8,0,a,m,#VALUE!,"0,08399681529",#VALUE!,"11,90521327","0,00002525823969",#VALUE!,#VALUE!
PL0096,Państwowa Wyższa Szkoła Zawodowa im. Jana Amosa Komeńskiego w Lesznie,Jan Amos Komieński State Higher Vocational Education in Leszno,2013,PL,"51,849044","16,579958","9167038,345","7389986,786",0,"8889009,308","175,8",2827,a,"85034,36806",a,0,a,a,m,#VALUE!,"0,04355670103",#VALUE!,"22,95857988","0,00001511965505",#VALUE!,#VALUE!
PL0097,Państwowa Wyższa Szkoła Zawodowa im. Jana Grodka w Sanoku,State Higher Vocational School Jan Grodek in Sanok,2013,PL,"49,564088","22,202264","5395514,02","4120331,968",0,"5564957,504","98,4",1184,a,a,a,0,a,a,m,#VALUE!,"0,06218606296",#VALUE!,"16,08077361","0,00001977723208",#VALUE!,#VALUE!
PL0098,Państwowa Wyższa Szkoła Techniczno Ekonomiczna im. ks. Bronisława Markiewicza w Jarosławiu,Bronisław Markiewicz State Higher School of Technology and Economics in Jarosław,2013,PL,"50,01246","22,674384","13536304,26","10291034,29",0,"13296082,17",237,3641,a,"4585,186513",a,15,1,a,m,#VALUE!,"0,08310810811",#VALUE!,"12,03252033","0,00001768207573",#VALUE!,#VALUE!
PL0099,Państwowa Szkoła Wyższa im. Papieża Jana Pawła II w Białej Podlaskiej,State Higher Vocational School in Biała Podlaska,2013,PL,"52,023601","23,158887","13741387,14","9971738,578",0,"16386247,78","243,9",3478,a,"145475,463",a,16,1,a,m,#VALUE!,"0,06509200769",#VALUE!,"15,3628692","0,00001782479959",#VALUE!,#VALUE!
PL0100,Państwowa Wyższa Szkoła Zawodowa im. Prezydenta Stanisława Wojciechowskiego w Kaliszu,President Stanisław Wojciechowski State University of Applied Science in Kalisz,2013,PL,"51,757102","18,085162","15506267,12","11374222,08",0,"16635932,02","289,9",4295,a,a,1,23,0,a,m,#VALUE!,"0,07012650949",#VALUE!,"14,2599426","0,00001488443256",#VALUE!,#VALUE!
PL0101,Państwowa Wyższa Szkoła Zawodowa im. prof. Stanisława Tarnowskiego w Tarnobrzegu,State Higher Vocational School Memorial of Prof. Stanislaw Tarnowski in Tarnobrzeg,2013,PL,"50,571102","21,688119","3126680,367","2859030,525",0,"3071199,61","32,7",800,a,"1667,34055",a,a,a,a,m,24,"0,06749708964",#VALUE!,"14,8154536","0,00001742613516",#VALUE!,#VALUE!
PL0102,Państwowa Wyższa Szkoła Zawodowa im. Stanisława Staszica w Pile,State Higher Vocational School in Piła,2013,PL,"53,156181","16,763557","8548871,836","6492457,368",0,"8620859,264",146,2150,a,a,a,52,1,a,m,#VALUE!,"0,040875",#VALUE!,"24,4648318","0,00001064730534","0,03",#VALUE!
PL0103,Państwowa Wyższa Szkoła Zawodowa im. Witelona w Legnicy,The Witelon State University of Applied Sciences in Legnica,2013,PL,"51,204461","16,1501","12934811,15","10730545,26",0,"14627036,76",185,4319,a,a,a,38,0,a,m,#VALUE!,"0,06790697674",#VALUE!,"14,7260274","0,0000169356668",#VALUE!,#VALUE!
PL0104,Państwowa Wyższa Szkoła Zawodowa w Chełmie,The State School of Higher Education in Chełm,2013,PL,"51,129927","23,480557","14229917,93","9556779,198",0,"15264210,95","163,9",2323,a,"5418,856788",a,0,a,a,m,#VALUE!,"0,04283398935",#VALUE!,"23,34594595","0,00001264781124",#VALUE!,#VALUE!
PL0105,Państwowa Wyższa Szkoła Zawodowa w Ciechanowie,State Higher Vocational School in Ciechanów,2013,PL,"52,881012","20,604107","5495554,453","4466055,031","350891,8188","6145733,901","101,5",1850,a,a,a,7,a,a,m,#VALUE!,"0,0705553164",#VALUE!,"14,17327639","0,00001073753504",#VALUE!,#VALUE!
PL0106,Państwowa Wyższa Szkoła Zawodowa w Elblągu,The State University of Applied Sciences in Elbląg,2013,PL,"54,15573","19,419358","11823945,51","8668711,938",0,"12823516,17","187,1",3034,a,a,a,6,1,a,m,#VALUE!,"0,05486486486",#VALUE!,"18,22660099","0,00001651552144",#VALUE!,#VALUE!
PL0107,Państwowa Wyższa Szkoła Zawodowa w Głogowie,State Higher Vocational School in Głogów,2013,PL,"51,661119","16,096593","3928671,171","2855487,426",0,"4667344,718","67,1",746,a,a,a,0,a,a,m,#VALUE!,"0,06166776533",#VALUE!,"16,21592731","0,00001459038204",#VALUE!,#VALUE!
PL0108,Państwowa Wyższa Szkoła Zawodowa im. Hipolita Cegielskiego w Gnieźnie,Hipolit Cegielski State College of Higher Education in Gniezno,2013,PL,"52,51798","17,595819","3247979,392","2571789,432",0,"3265319,733","57,8",773,a,a,a,0,a,a,m,#VALUE!,"0,0899463807",#VALUE!,"11,11773472","0,00001437648257",#VALUE!,#VALUE!
PL0109,Państwowa Wyższa Szkoła Zawodowa w Gorzowie Wielkopolskim,State Higher Vocational School in Gorzów Wielkopolski,2013,PL,"52,732004","15,252166","10350850,14","8272385,089",0,"10410624,29",208,2764,a,"84617,53292",a,7,0,a,m,#VALUE!,"0,07477360931",#VALUE!,"13,37370242","0,00001770117622",#VALUE!,#VALUE!
PL0110,Państwowa Wyższa Szkoła Zawodowa w Koninie,State University of Applied Sciences,2013,PL,"52,227671","18,271068","9609300,426","7782812,22",0,"10385280,72",148,2751,a,a,a,37,1,a,m,#VALUE!,"0,07525325615",#VALUE!,"13,28846154","0,00001997958952",#VALUE!,#VALUE!
PL0111,Państwowa Wyższa Szkoła Zawodowa im. Stanisława Pigonia w Krośnie,State Higher Vocational School in Krosno,2013,PL,"49,694086","21,765781","12119898,46","9492920,055",0,"13898367,26","206,7",2990,a,"152978,4955",2,46,a,a,m,#VALUE!,"0,05379861868",#VALUE!,"18,58783784","0,00001425093881",#VALUE!,#VALUE!
PL0112,Państwowa Wyższa Szkoła Zawodowa w Nowym Sączu,State Higher Vocational School in Nowy Sącz,2013,PL,"49,617035","20,695914","12614264,93","11442791,46",0,"13697244,3","295,5",4426,a,a,3,22,0,a,m,#VALUE!,"0,06913043478",#VALUE!,"14,46540881","0,00001487225054",#VALUE!,#VALUE!
PL0113,Państwowa Wyższa Szkoła Zawodowa w Nysie,The State Higher Vocational School in Nysa,2013,PL,"50,474741","17,337602","11951080,23","9284877,638",0,"10637507,66","170,2",2769,a,a,1,45,3,a,m,25,"0,06676457298",#VALUE!,"14,97800338","0,00002157368252",#VALUE!,#VALUE!
PL0114,Państwowa Wyższa Szkoła Zawodowa im. Rotmistrza Witolda Pileckiego w Oświęcimiu,State Higher Vocational School in Oświęcim,2013,PL,"50,025934","19,198225","4231710,316","3306961,564",0,"4979012,351","86,3",1177,a,a,a,0,a,a,m,49,"0,0614662333",#VALUE!,"16,26909518","0,00001599998848","0,009028530155",#VALUE!
PL0115,Państwowa Wyższa Szkoła Zawodowa w Płocku,The State University of Applied Sciences in Płock,2013,PL,"52,53906","19,696154","7749798,877","5731399,774","666519,3849","7983184,871","127,8",2314,a,a,a,5,a,a,m,#VALUE!,"0,0733220051",#VALUE!,"13,63847045","0,00001733275476","0,04163126593",#VALUE!
PL0116,Państwowa Wyższa Szkoła Zawodowa w Raciborzu,State Higher Vocational School in Racibórz,2013,PL,"50,086688","18,205428","7659345,652","6399628,183",0,"7857050,558","132,4",1485,a,a,a,0,a,a,m,#VALUE!,"0,05522904062",#VALUE!,"18,10641628","0,00001600864844",#VALUE!,#VALUE!
PL0118,Państwowa Wyższa Szkoła Zawodowa w Skierniewicach,State College of Applied Sciences  in Skierniewice,2013,PL,"51,947742","20,143928","3744846,876","2751612,11",0,"4090569,939",75,1402,a,a,a,0,a,a,m,#VALUE!,"0,08915824916",#VALUE!,"11,21601208","0,00001685110704",#VALUE!,#VALUE!
PL0119,Państwowa Wyższa Szkoła Zawodowa w Sulechowie,State Higher Vocational School in Sulechów,2013,PL,"52,088692","15,625939","5941984,886","3972688,962",0,"5901676,928","79,5",783,a,a,a,0,a,a,m,#VALUE!,"0,05349500713",#VALUE!,"18,69333333","0,00001833485336",#VALUE!,#VALUE!
PL0120,Państwowa Wyższa Szkoła Zawodowa im. prof. Edwarda F. Szczepaniaka w Suwałkach,State Higher Vocational School in Suwałki,2013,PL,"54,096685","22,932713","7906528,889","4806525,971","1004322,58","8930817,872",126,2354,a,a,a,2,a,a,m,#VALUE!,"0,101532567",#VALUE!,"9,849056604","0,00001347074755",#VALUE!,#VALUE!
PL0121,Państwowa Wyższa Szkoła Zawodowa w Tarnowie,State Higher Vocational School in Tarnów,2013,PL,"50,015619","20,990297","14445004,86","13495912,93",0,"15176217,05","295,5",4269,a,a,a,1,0,a,m,#VALUE!,"0,05352591334",#VALUE!,"18,68253968","0,00001410845029",#VALUE!,#VALUE!
PL0122,Państwowa Wyższa Szkoła Zawodowa w Wałczu,The Univerisity of Applied Sciences in Walcz,2013,PL,"53,27015","16,483224","2576041,15","1923777,527",0,"2451449,127",47,497,a,a,a,4,1,a,m,#VALUE!,"0,06921995784",#VALUE!,"14,44670051","0,00001947125551",#VALUE!,#VALUE!
PL0123,Państwowa Wyższa Szkoła Zawodowa im. Szymona Szymonowica w Zamościu,The State School of Higher Education in Zamość,2013,PL,"50,717549","23,255718","4802774,455","2809593,878","1959,125146","6102633,148","62,1",1024,a,"843257,4832",a,1,a,a,m,#VALUE!,"0,09456740443",#VALUE!,"10,57446809","0,00001917233341",#VALUE!,#VALUE!
PL0124,Państwowa Wyższa Szkoła Zawodowa we Włocławku,State Higher Vocational School in Włocławek,2013,PL,"52,657992","19,069794","5376756,439","4138047,461","110127,8433","5957157,685","88,3",1356,a,a,a,47,a,a,m,#VALUE!,"0,06064453125",#VALUE!,"16,48953301","0,00001017593529",#VALUE!,#VALUE!
PL0125,Uniwersytet Papieski Jana Pawła II w Krakowie,The Pontifical University of John Paul II in Cracow,2013,PL,"50,055578","19,936675",m,m,m,m,241,2898,481,m,a,13,3,2,m,#VALUE!,"0,0651179941",#VALUE!,"15,35673839","0,00001482250507",#VALUE!,#VALUE!
PL0126,Papieski Wydział Teologiczny w Warszawie im. św. Jana Chrzciciela,Jan Chrzciciel Pontifical Faculty of Theology in Warsaw,2013,PL,"52,296488","20,959091",m,m,m,m,59,646,9,m,a,0,0,0,m,#VALUE!,"0,08316080055","0,1659765355","12,02489627",#VALUE!,#VALUE!,#VALUE!
PL0128,Papieski Wydział Teologiczny we Wrocławiu,Pontifical Faculty of Theology in Wrocław,2013,PL,"51,113886","17,045721",m,m,m,m,"53,7",866,220,m,a,a,a,a,m,#VALUE!,"0,09133126935","0,01393188854","10,94915254",#VALUE!,#VALUE!,#VALUE!
PL0130,Podhalańska Państwowa Wyższa Szkoła Zawodowa w Nowym Targu,State Higher Vocational School Podhale in Nowy Targ,2013,PL,"49,489889","20,045914","6891535,329","5294431,499",0,"6473616,42","141,2",1901,a,m,a,5,0,a,m,#VALUE!,"0,06200923788","0,2540415704","16,12662942",#VALUE!,#VALUE!,#VALUE!
PL0133,Politechnika Białostocka,Białystok University of Technology,2013,PL,"53,116904","23,145995","56629971,28","39706423,01",0,"60876229,14","671,1",12458,158,"3650642,135",5,256,9,0,m,#VALUE!,"0,07427669648",#VALUE!,"13,4631728","0,00002181161052",#VALUE!,#VALUE!
PL0134,Politechnika Częstochowska,Czestochowa University of Technology,2013,PL,"50,821086","19,11155","60574482,19","41179226,6",0,"64307324,21","786,6",10897,465,"10170360,52",a,38,4,2,m,270,"0,05386899984","0,01268261358","18,56355238","0,00001102400739",#VALUE!,#VALUE!
PL0135,Politechnika Gdańska,Gdańsk University of Technology,2013,PL,"54,371668","18,616302","147490860,9","91295940,44","5117276,566","157408494,3",1214,26087,674,"37327169,73",2,148,62,1,m,#VALUE!,"0,07218500505","0,04267229513","13,85329265","0,0000122318882","0,02477746169",#VALUE!
PL0136,Politechnika Koszalińska,Koszalin University of Technology,2013,PL,"54,203611","16,197213","36145858,95","25411353,76",0,"35740445,1",513,8843,113,"2801548,959",a,39,3,0,m,212,"0,04653658911","0,02583662361","21,48846787","0,000007712417336",#VALUE!,#VALUE!
PL0137,Politechnika Krakowska im. Tadeusza Kościuszki,Tadeusza Kościuszki Cracow University of Technology,2013,PL,"50,071474","19,944071","113495037,6","65806346,73",0,"128162840,8","1198,8",18777,282,"16984364,51",6,176,74,0,m,#VALUE!,"0,05801198688","0,01277846885","17,23781676","0,00001435348661","0,02397376456",#VALUE!
PL0138,Politechnika Lubelska,Lublin University of Technology,2013,PL,"51,235232","22,548779","50204874,47","32114437,92",0,"55589509,09","542,2",10925,132,"6615590,468",2,259,10,0,m,256,"0,06384406455","0,01501837354","15,66316316","0,000009353725248",#VALUE!,#VALUE!
PL0139,Politechnika Łódzka,Lodz University of Technology,2013,PL,"51,753868","19,450971","157952589,2","94404071,65","1062679,5","166057031,4","1358,7",21083,693,"36725676,63",1,229,99,0,m,271,"0,04962929062","0,01208237986","20,14939137","0,00000975363893","0,02343249428",#VALUE!
PL0140,Politechnika Opolska,Opole University of Technology,2013,PL,"50,654118","17,905041","41077018,63","29481457,09",0,"43395664,08","520,6",9491,134,"3180035,264",2,186,8,1,m,329,"0,06444528767","0,0328700849","15,51703835","0,000008182128686","0,01285395817",#VALUE!
PL0141,Politechnika Poznańska,Poznań University of Technology,2013,PL,"52,394116","16,918359","133814916,9","80221214,41",0,"146167492,7","1272,6",21835,597,"32491882,14",a,0,0,0,m,196,"0,05485196502","0,01411863871","18,23088744","0,00001199659024","0,03466441892",#VALUE!
PL0142,Uniwersytet Technologiczno-Humanistyczny im. Kazimierza Pułaskiego w Radomiu,Kazimierz Pulaski University of Technology and Humanities in Radom,2013,PL,"51,407545","21,150917","26478618,44","22470206,71",0,"33485783,84",406,7699,59,"971642,7056",a,a,a,a,m,#VALUE!,"0,05828257385","0,02734142432","17,15778721","0,000008706450227","0,008976414014",#VALUE!
PL0143,Politechnika Rzeszowska im. Ignacego Łukasiewicza,Rzeszow University of Technology,2013,PL,"50,019054","21,989182","92468622,74","47142345,03",0,"100287366,1",765,17177,119,"14257845,88",2,47,7,0,m,#VALUE!,"0,05273412131","0,0076633329","18,96305419","0,0000121245482",#VALUE!,#VALUE!
PL0145,Politechnika Śląska w Gliwicach,Silesian University of Technology in Gliwic,2013,PL,"50,29081","18,674783","193609500,5",122959071,"122007,6448","211208696,8","1836,1",27414,635,"45224945,08",a,72,14,5,m,56,"0,04453629854","0,006927868662","22,45359477","0,000007628079482",#VALUE!,#VALUE!
PL0146,Politechnika Świętokrzyska w Kielcach,Kielce University of Technology,2013,PL,"50,878724","20,639984","48286182,33","25822811,72","377444,217","52440361,31","455,2",9901,122,"2899922,052",a,26,0,0,m,#VALUE!,"0,06697672722","0,02316334719","14,93055934","0,000008693297328","0,002042751879",#VALUE!
PL0147,Politechnika Warszawska,Warsaw University of Technology,2013,PL,"52,221203","21,008069","281243669,3",155924853,"9128,689512","298399978,3",2338,35707,1225,"82398719,48",9,210,84,0,m,#VALUE!,"0,04597515402","0,01232198768","21,75087873","0,000008680336836",#VALUE!,#VALUE!
PL0148,Politechnika Wrocławska,Wrocław University of Science and Technology,2013,PL,"51,107899","17,061697","241558046,4","149185462,5",0,"253000587,7",1990,35210,1091,"60848759,71",2,151,87,2,m,303,"0,06547735738","0,03430699863","15,27245509","0,000007835121213",#VALUE!,#VALUE!
PL0150,Polsko-Japońska Wyższa Szkoła Technik Komputerowych,Polish-Japanese College of Computer Technicians,2013,PL,"52,223913","20,993951",m,m,m,m,"157,2",3800,57,m,1,8,0,0,m,240,"0,05651803465","0,03098551548","17,69346734","0,000007865594376","0,008605509798",#VALUE!
PL0151,Pomorski Uniwersytet Medyczny w Szczecinie,Pomeranian Medical University in Szczecin,2013,PL,"53,423008","14,554617",m,m,m,m,"536,4",4935,211,m,a,7,4,0,m,9,"0,04136842105","0,015","24,17302799",#VALUE!,"0,06315789474",#VALUE!
PL0159,Prywatna Wyższa Szkoła Ochrony Środowiska w Radomiu,Private College of Environmental Protection in Radom,2013,PL,"51,421022","21,199935",m,m,m,m,48,1010,a,a,a,0,0,a,m,#VALUE!,"0,1086930091","0,04275582573","9,200223714",#VALUE!,"0,001823708207",#VALUE!
PL0165,Sopocka Szkoła Wyższa,Sopot University of Applied Science,2013,PL,"54,429067","18,563837",m,m,m,m,49,1129,a,a,a,0,0,a,m,#VALUE!,"0,04752475248",#VALUE!,"21,04166667",#VALUE!,#VALUE!,#VALUE!
PL0166,Społeczna Akademia Nauk w Łodzi,University of Social Sciences,2013,PL,"51,764633","19,462276",m,m,m,m,354,16006,a,a,a,a,a,a,m,#VALUE!,"0,04340124004",#VALUE!,"23,04081633",#VALUE!,#VALUE!,#VALUE!
PL0168,Szczecińska Szkoła Wyższa Collegium Balticum,"Vocational Higher School ""Collegium Balticum"" in Szczecin",2013,PL,"53,409503","14,516458",m,m,m,m,53,2191,a,a,a,0,0,a,m,#VALUE!,"0,02211670624",#VALUE!,"45,21468927",#VALUE!,#VALUE!,#VALUE!
PL0169,Szkoła Główna Gospodarstwa Wiejskiego,Warsaw University of Life Sciences,2013,PL,"52,162119","21,046699","140457601,6",76870110,"10585611,68","142156538,3",1313,25334,542,"17772599,76",2,103,80,2,m,#VALUE!,"0,02418986764",#VALUE!,"41,33962264",#VALUE!,#VALUE!,#VALUE!
PL0170,Szkoła Główna Handlowa w Warszawie,Warsaw School of Economics,2013,PL,"52,208881","21,008648","70870310,08","37936666,07",0,"76469573,12","771,4",14412,933,"3756518,259",a,168,97,0,m,185,"0,05182758348","0,02139417384","19,29474486","0,000009236296944",#VALUE!,#VALUE!
PL0171,Szkoła Główna Służby Pożarniczej,The Main School of Fire Service,2013,PL,"52,271867","20,974833",m,m,m,m,"146,5",2465,a,m,a,0,3,a,m,#VALUE!,"0,05352484041","0,06473771857","18,68291418","0,00001008767237","0,01283652512",#VALUE!
PL0172,Szkoła Wyższa im. Bogdana Jańskiego w Warszawie,The Bogdan Jański Academy in Warsaw,2013,PL,"52,201817","21,041077",m,m,m,m,165,3805,a,a,a,a,a,a,m,#VALUE!,"0,05943204868",#VALUE!,"16,82593857",#VALUE!,#VALUE!,#VALUE!
PL0173,Szkoła Wyższa im. Pawła Włodkowica w Płocku,Pawel Wlodkowic University College in Płock,2013,PL,"52,544676","19,707252",m,m,m,m,99,6138,a,a,a,a,a,a,m,#VALUE!,"0,04336399474",#VALUE!,"23,06060606",#VALUE!,#VALUE!,#VALUE!
PL0175,Szkoła Wyższa Psychologii Społecznej w Warszawie,Warsaw School of Social Psychology,2013,PL,"52,248463","21,065973",m,m,m,m,355,14072,317,m,a,40,12,0,m,#VALUE!,"0,01612903226",#VALUE!,62,#VALUE!,#VALUE!,#VALUE!
PL0178,Śląska Wyższa Szkoła Informatyczno-Medyczna w Chorzowie,Silesian Higher School of Information Technology and Medical Sciences in Chorzów,2013,PL,"50,281319","18,955539",m,m,m,m,44,463,a,a,a,a,a,a,m,#VALUE!,"0,02522740193","0,02252700398","39,63943662",#VALUE!,#VALUE!,#VALUE!
PL0179,Śląska Wyższa Szkoła Zarządzania im. Generała Jerzego Ziętka w Katowicach,The General Ziętek Silesian School of Management in Katowice,2013,PL,"50,213233","19,036002",m,m,m,m,"48,5",1420,a,0,a,4,0,a,m,#VALUE!,"0,09503239741",#VALUE!,"10,52272727",#VALUE!,#VALUE!,#VALUE!
PL0180,Śląski Uniwersytet Medyczny w Katowicach,,2013,PL,"50,250973","19,01032",m,m,m,m,"1248,2",9341,407,0,a,18,9,1,m,#VALUE!,"0,03415492958",#VALUE!,"29,27835052",#VALUE!,#VALUE!,#VALUE!
PL0182,Kolegium Jagiellońskie Toruńska Szkoła Wyższa,Jagiellonian College - Toruń Higher School,2013,PL,"53,012059","18,609706",m,m,m,m,"32,8",727,a,a,a,0,0,a,m,#VALUE!,"0,1336259501","0,0435713521","7,48357635",#VALUE!,#VALUE!,#VALUE!
PL0183,Uczelnia Warszawska im. Marii Skłodowskiej-Curie,University of Economics Activities in Warsaw,2013,PL,"52,297782","21,03255",m,m,m,m,65,4490,a,a,a,0,0,a,m,#VALUE!,"0,04511691884",#VALUE!,"22,16463415",#VALUE!,#VALUE!,#VALUE!
PL0184,Uczelnia Zawodowa Zagłębia Miedziowego w Lubinie,Higher Vocational School of Copper Basin in Lubin,2013,PL,"51,395912","16,19883",m,m,m,m,33,1290,a,a,a,0,0,a,m,#VALUE!,"0,0144766147",#VALUE!,"69,07692308",#VALUE!,#VALUE!,#VALUE!
PL0185,Uniwersytet Ekonomiczny w Krakowie,Cracow University of Economics,2013,PL,"50,068566","19,955119","63784112,75","36414175,73",0,"68451874,3",726,22203,268,"1924527,83",a,142,63,1,m,#VALUE!,"0,02558139535",#VALUE!,"39,09090909",#VALUE!,#VALUE!,#VALUE!
PL0186,Uniwersytet Ekonomiczny w Poznaniu,Poznań University of Economics,2013,PL,"52,40621","16,918481","49138610,19","29979074,88",0,"50318587,1","512,7",12276,559,"3245478,381",1,113,44,0,m,#VALUE!,"0,03269828402","0,01207044093","30,58264463","0,00001060599154",#VALUE!,#VALUE!
